 ,Area1,Mean1,Min1,Max1,Circ.1,AR1,Round1,Solidity1,Area2,Mean2,Min2,Max2,Circ.2,AR2,Round2,Solidity2,Area3,Mean3,Min3,Max3,Circ.3,AR3,Round3,Solidity3,Area4,Mean4,Min4,Max4,Circ.4,AR4,Round4,Solidity4
100,397403.656,124.196,3,927,1,1.038,0.963,1.003,397403.656,164.460,0,1023,1,1.038,0.963,1.003,397403.656,150.714,8,606,1,1.038,0.963,1.003,397403.656,146.019,7,968,1,1.038,0.963,1.003
101,397403.656,124.493,6,770,1,1.038,0.963,1.003,397403.656,163.198,3,1023,1,1.038,0.963,1.003,397403.656,149.486,0,572,1,1.038,0.963,1.003,397403.656,146.703,5,1014,1,1.038,0.963,1.003
102,397403.656,124.358,1,673,1,1.038,0.963,1.003,397403.656,163.626,2,1023,1,1.038,0.963,1.003,397403.656,150.268,9,579,1,1.038,0.963,1.003,397403.656,146.521,3,995,1,1.038,0.963,1.003
103,397403.656,124.991,3,780,1,1.038,0.963,1.003,397403.656,162.484,5,1023,1,1.038,0.963,1.003,397403.656,150.850,3,724,1,1.038,0.963,1.003,397403.656,145.984,3,951,1,1.038,0.963,1.003
104,397403.656,124.487,1,579,1,1.038,0.963,1.003,397403.656,163.218,6,1023,1,1.038,0.963,1.003,397403.656,149.714,3,699,1,1.038,0.963,1.003,397403.656,145.938,8,1023,1,1.038,0.963,1.003
105,397403.656,124.347,7,743,1,1.038,0.963,1.003,397403.656,162.905,5,1023,1,1.038,0.963,1.003,397403.656,151.103,9,661,1,1.038,0.963,1.003,397403.656,147.056,5,1023,1,1.038,0.963,1.003
106,397403.656,124.707,4,539,1,1.038,0.963,1.003,397403.656,162.966,0,1023,1,1.038,0.963,1.003,397403.656,149.734,5,523,1,1.038,0.963,1.003,397403.656,146.387,7,912,1,1.038,0.963,1.003
107,397403.656,123.674,7,721,1,1.038,0.963,1.003,397403.656,163.257,0,1023,1,1.038,0.963,1.003,397403.656,150.247,13,633,1,1.038,0.963,1.003,397403.656,146.564,4,944,1,1.038,0.963,1.003
108,397403.656,124.501,4,516,1,1.038,0.963,1.003,397403.656,163.934,5,1023,1,1.038,0.963,1.003,397403.656,149.303,10,759,1,1.038,0.963,1.003,397403.656,146.196,6,1023,1,1.038,0.963,1.003
109,397403.656,124.393,9,810,1,1.038,0.963,1.003,397403.656,164.342,6,1023,1,1.038,0.963,1.003,397403.656,150.338,1,517,1,1.038,0.963,1.003,397403.656,145.467,8,1023,1,1.038,0.963,1.003
